iter	Logloss
4341	0.3563756915
4342	0.3563584461
4343	0.356327542
4344	0.3563190237
4345	0.3562994291
4346	0.3562872281
4347	0.3562693173
4348	0.3562607685
4349	0.3562458421
4350	0.3562222108
4351	0.35621212
4352	0.3561762229
4353	0.3561438341
4354	0.3561120085
4355	0.3560924265
4356	0.3560506191
4357	0.356026651
4358	0.3560172711
4359	0.3559944594
4360	0.3559854028
4361	0.3559524066
4362	0.3559174417
4363	0.3558974427
4364	0.3558910878
4365	0.3558832748
4366	0.3558741234
4367	0.3558426063
4368	0.3558264154
4369	0.3558075473
4370	0.355779232
4371	0.3557591148
4372	0.3557456017
4373	0.355724806
4374	0.3557014703
4375	0.3556889232
4376	0.3556712493
4377	0.3556489095
4378	0.3556257092
4379	0.3555922419
4380	0.3555608836
4381	0.35555326
4382	0.3555418546
4383	0.3555303611
4384	0.35551616
4385	0.3554819777
4386	0.3554629476
4387	0.3554439328
4388	0.3554249982
4389	0.3554147765
4390	0.3554053249
4391	0.3553933094
4392	0.3553772349
4393	0.3553502946
4394	0.3553317616
4395	0.3553097448
4396	0.3552878168
4397	0.3552579946
4398	0.3552407072
4399	0.3552184484
4400	0.3551910572
4401	0.3551670682
4402	0.3551539719
4403	0.3551344051
4404	0.3551285369
4405	0.3551055572
4406	0.3550906487
4407	0.3550732121
4408	0.3550421653
4409	0.3550299038
4410	0.3550103925
4411	0.3549876119
4412	0.3549661742
4413	0.3549419565
4414	0.3549115654
4415	0.3548838025
4416	0.3548588531
4417	0.3548502966
4418	0.3548400111
4419	0.3548199493
4420	0.3548016291
4421	0.3547952024
4422	0.3547757534
4423	0.3547641734
4424	0.3547384441
4425	0.3547235268
4426	0.3547097383
4427	0.3546947587
4428	0.3546853541
4429	0.3546542456
4430	0.3546340369
4431	0.3546187926
4432	0.3545989845
4433	0.3545880736
4434	0.3545738897
4435	0.3545481163
4436	0.3545214563
4437	0.3545141883
4438	0.3545071132
4439	0.3544864831
4440	0.3544623978
4441	0.3544285317
4442	0.3544103034
4443	0.3543917267
4444	0.3543654777
4445	0.3543505085
4446	0.3543318349
4447	0.3543041214
4448	0.3542836174
4449	0.3542696623
4450	0.3542508872
4451	0.3542426671
4452	0.3542075856
4453	0.3541834521
4454	0.3541574237
4455	0.3541311002
4456	0.3541203495
4457	0.3541035897
4458	0.3540848649
4459	0.3540477392
4460	0.3540232964
4461	0.3540093569
4462	0.3540043836
4463	0.3539841469
4464	0.3539803935
4465	0.353965518
4466	0.3539411201
4467	0.3539302664
4468	0.3539078921
4469	0.3538891777
4470	0.3538792319
4471	0.3538656962
4472	0.3538494276
4473	0.3538241312
4474	0.353799946
4475	0.3537869281
4476	0.353768761
4477	0.3537423638
4478	0.3537164024
4479	0.3536885468
4480	0.3536628612
4481	0.3536385477
4482	0.3536249587
4483	0.3535923377
4484	0.3535539801
4485	0.3535285453
4486	0.353509931
4487	0.3534980965
4488	0.3534763191
4489	0.3534647583
4490	0.3534299608
4491	0.3534169541
4492	0.353411412
4493	0.3533973621
4494	0.3533695169
4495	0.3533490423
4496	0.3533360117
4497	0.3533196221
4498	0.3533137068
4499	0.3532954093
4500	0.3532858052
4501	0.3532545381
4502	0.3532400455
4503	0.3532219718
4504	0.3532132673
4505	0.3531971069
4506	0.3531749879
4507	0.3531554157
4508	0.3531475379
4509	0.353132186
4510	0.3531110762
4511	0.3531045475
4512	0.3531019114
4513	0.3530739695
4514	0.3530652788
4515	0.3530613838
4516	0.3530466452
4517	0.3530307828
4518	0.3530162835
4519	0.3529954735
4520	0.3529830703
4521	0.3529565326
4522	0.3529352234
4523	0.3529099484
4524	0.3528894839
4525	0.3528665005
4526	0.352851557
4527	0.3528237942
4528	0.352810684
4529	0.3527899692
4530	0.3527715748
4531	0.3527576326
4532	0.352737448
4533	0.3527034305
4534	0.3526886195
4535	0.3526745011
4536	0.3526476003
4537	0.3526287866
4538	0.3526117997
4539	0.3525989591
4540	0.3525883268
4541	0.3525639753
4542	0.3525279732
4543	0.3525122979
4544	0.3524886115
4545	0.3524723485
4546	0.3524625869
4547	0.3524431645
4548	0.3524239366
4549	0.3524075727
4550	0.3523846072
4551	0.352372623
4552	0.3523487086
4553	0.3523337146
4554	0.3523191108
4555	0.3522882892
4556	0.3522788356
4557	0.352247966
4558	0.3522340491
4559	0.352220493
4560	0.3521936188
4561	0.3521671769
4562	0.3521402271
4563	0.3521227392
4564	0.352091253
4565	0.3520659457
4566	0.3520518133
4567	0.3520260604
4568	0.352007529
4569	0.3519862935
4570	0.3519691636
4571	0.3519351385
4572	0.3519183588
4573	0.3519009041
4574	0.3518720881
4575	0.3518612304
4576	0.351835558
4577	0.3518018642
4578	0.3517893148
4579	0.351772818
4580	0.3517593699
4581	0.351737358
4582	0.3517228382
4583	0.3516931007
4584	0.351674585
4585	0.3516711739
4586	0.3516499064
4587	0.3516359704
4588	0.3516165885
4589	0.351596901
4590	0.3515903315
4591	0.3515709695
4592	0.3515558918
4593	0.3515309638
4594	0.3515230373
4595	0.3514980745
4596	0.3514905047
4597	0.3514773283
4598	0.3514674348
4599	0.3514590901
4600	0.3514522969
4601	0.3514275915
4602	0.3514052884
4603	0.351397943
4604	0.3513859036
4605	0.3513419328
4606	0.3513268049
4607	0.3513092531
4608	0.3513015411
4609	0.3512798806
4610	0.3512623287
4611	0.3512368866
4612	0.3512229705
4613	0.3511987901
4614	0.3511833406
4615	0.3511637238
4616	0.3511343463
4617	0.351102595
4618	0.3510764305
4619	0.3510632371
4620	0.3510536442
4621	0.351038381
4622	0.3510193245
4623	0.350990572
4624	0.3509786509
4625	0.3509418403
4626	0.3509207791
4627	0.3509099265
4628	0.3508880801
4629	0.3508625165
4630	0.3508334046
4631	0.3508189285
4632	0.3508079363
4633	0.3508032573
4634	0.3507943367
4635	0.3507679154
4636	0.3507580087
4637	0.350739658
4638	0.3507261974
4639	0.3507094791
4640	0.350696253
4641	0.3506826731
4642	0.3506492107
4643	0.3506235934
4644	0.3506061209
4645	0.350583987
4646	0.3505710319
4647	0.3505557929
4648	0.3505426102
4649	0.3505165237
4650	0.3505075289
4651	0.3504903458
4652	0.3504655493
4653	0.3504333196
4654	0.3504262462
4655	0.3504089893
4656	0.3503849949
4657	0.3503734085
4658	0.3503574099
4659	0.3503471052
4660	0.350338306
4661	0.350325402
4662	0.3503029602
4663	0.3502893278
4664	0.3502786298
4665	0.3502597615
4666	0.3502419226
4667	0.3502080954
4668	0.3501765459
4669	0.3501479679
4670	0.3501261456
4671	0.350117947
4672	0.3501014682
4673	0.3500812594
4674	0.3500520832
4675	0.3500351444
4676	0.3500023539
4677	0.3499773134
4678	0.3499658925
4679	0.3499516478
4680	0.3499239516
4681	0.3498990225
4682	0.3498767213
4683	0.3498657658
4684	0.3498493292
4685	0.3498208216
4686	0.3498021821
4687	0.3497899391
4688	0.3497831938
4689	0.3497598313
4690	0.3497277757
4691	0.349708055
4692	0.34968226
4693	0.3496613763
4694	0.3496400226
4695	0.3496039201
4696	0.3495783209
4697	0.3495559657
4698	0.3495391588
4699	0.3495091264
4700	0.3494897667
4701	0.3494705775
4702	0.34944836
4703	0.3494291785
4704	0.3494129229
4705	0.3494057619
4706	0.3493869854
4707	0.3493829876
4708	0.3493722744
4709	0.3493579703
4710	0.3493314705
4711	0.3493237661
4712	0.3493138013
4713	0.3493034188
4714	0.3492940802
4715	0.3492840005
4716	0.3492762239
4717	0.3492523421
4718	0.3492359987
4719	0.3492121559
4720	0.3491970261
4721	0.3491662176
4722	0.3491480338
4723	0.3491181158
4724	0.3491030646
4725	0.3490647574
4726	0.3490465101
4727	0.3490168806
4728	0.3489963674
4729	0.3489728338
4730	0.3489507619
4731	0.3489384879
4732	0.348912749
4733	0.3489034465
4734	0.3488977799
4735	0.3488640681
4736	0.3488373465
4737	0.3488233394
4738	0.3488068075
4739	0.3487936313
4740	0.348760847
4741	0.3487415679
4742	0.3487178669
4743	0.3486936801
4744	0.348674115
4745	0.3486636275
4746	0.3486580198
4747	0.3486433562
4748	0.3486115577
4749	0.3485941298
4750	0.3485772009
4751	0.3485574368
4752	0.3485362909
4753	0.3485080776
4754	0.3484991856
4755	0.3484928956
4756	0.3484864404
4757	0.3484615659
4758	0.3484476484
4759	0.348424617
4760	0.3484058853
4761	0.3483839763
4762	0.3483562215
4763	0.3483462568
4764	0.3483239212
4765	0.3483139899
4766	0.3483075433
4767	0.3482922709
4768	0.3482725127
4769	0.3482327945
4770	0.3482176523
4771	0.34820489
4772	0.3481790402
4773	0.3481667964
4774	0.3481429611
4775	0.3481262777
4776	0.3481061476
4777	0.3480902436
4778	0.3480684619
4779	0.3480558695
4780	0.3480324102
4781	0.3480050979
4782	0.3479752287
4783	0.3479526369
4784	0.3479455562
4785	0.3479234364
4786	0.3478971698
4787	0.3478947998
4788	0.3478692131
4789	0.3478362007
4790	0.3478155218
4791	0.3477990654
4792	0.3477866994
4793	0.3477753465
4794	0.3477532655
4795	0.347726268
4796	0.3477163598
4797	0.3477065994
4798	0.3476736564
4799	0.3476549187
4800	0.3476462052
4801	0.3476297357
4802	0.3476152862
4803	0.3476078614
4804	0.3475751135
4805	0.3475719236
4806	0.3475694331
4807	0.3475662815
4808	0.3475565388
4809	0.347529493
4810	0.3475150658
4811	0.3474946019
4812	0.3474699131
4813	0.3474483852
4814	0.3474377714
4815	0.3474140659
4816	0.3473982939
4817	0.3473781379
4818	0.3473656788
4819	0.3473330992
4820	0.3473113487
4821	0.3472977904
4822	0.3472924805
4823	0.347280989
4824	0.3472683187
4825	0.3472504184
4826	0.3472416532
4827	0.347221215
4828	0.3472030874
4829	0.3471954054
4830	0.3471710617
4831	0.3471501934
4832	0.3471308026
4833	0.3471189542
4834	0.3471147512
4835	0.3471043876
4836	0.3470908842
4837	0.3470611322
4838	0.347042486
4839	0.3470100572
4840	0.346986618
4841	0.346949144
4842	0.3469251268
4843	0.3469033106
4844	0.3468754639
4845	0.3468628169
4846	0.34683988
4847	0.3468284376
4848	0.3468068521
4849	0.3467847519
4850	0.3467602588
4851	0.3467393958
4852	0.3467259105
4853	0.3467072947
4854	0.3466773706
4855	0.346656147
4856	0.3466476402
4857	0.3466164661
4858	0.3465983287
4859	0.3465665055
4860	0.3465369982
4861	0.3465047521
4862	0.3464775076
4863	0.3464657865
4864	0.3464517229
4865	0.3464322151
4866	0.3464127783
4867	0.3464067773
4868	0.3463841897
4869	0.3463764388
4870	0.3463534797
4871	0.3463259645
4872	0.3463141352
4873	0.3463028183
4874	0.3462686797
4875	0.3462424975
4876	0.3462322682
4877	0.3462186902
4878	0.3462079873
4879	0.3461832392
4880	0.3461620239
4881	0.3461472002
4882	0.3461260262
4883	0.3461046099
4884	0.3460911283
4885	0.346076966
4886	0.3460720986
4887	0.3460430152
4888	0.3460244874
4889	0.3460139539
4890	0.3459771485
4891	0.3459533987
4892	0.3459421526
4893	0.3459239475
4894	0.3459022949
4895	0.3458804747
4896	0.3458734744
4897	0.3458557368
4898	0.3458399628
4899	0.3458223185
4900	0.3458099789
4901	0.3457979384
4902	0.3457805096
4903	0.3457544532
4904	0.3457260282
4905	0.3457022214
4906	0.34567583
4907	0.3456584246
4908	0.345630165
4909	0.3456080266
4910	0.3455918393
4911	0.3455800606
4912	0.3455665437
4913	0.34556239
4914	0.3455301386
4915	0.3455212661
4916	0.3455074389
4917	0.3454980725
4918	0.345461741
4919	0.3454405719
4920	0.3454239345
4921	0.3454043804
4922	0.34538861
4923	0.3453657044
4924	0.3453478688
4925	0.3453163552
4926	0.3452818677
4927	0.3452558466
4928	0.3452382754
4929	0.345204082
4930	0.3451933295
4931	0.3451665922
4932	0.3451376158
4933	0.3451253131
4934	0.3451051467
4935	0.3450775815
4936	0.345067656
4937	0.3450573298
4938	0.3450456314
4939	0.3450357916
4940	0.3450059334
4941	0.3449932672
4942	0.3449810393
4943	0.344952765
4944	0.3449272919
4945	0.3449158546
4946	0.3448833697
4947	0.3448607594
4948	0.3448459092
4949	0.3448252702
4950	0.3447914956
4951	0.3447737317
4952	0.3447620687
4953	0.3447394018
4954	0.3447291994
4955	0.3447200189
4956	0.3447066633
4957	0.3446973408
4958	0.3446768826
4959	0.3446538337
4960	0.3446416057
4961	0.3446319907
4962	0.3446117682
4963	0.344586952
4964	0.3445543315
4965	0.34453807
4966	0.3445271504
4967	0.3445011863
4968	0.3444774596
4969	0.3444568986
4970	0.3444444776
4971	0.3444268237
4972	0.3443941044
4973	0.3443878972
4974	0.3443674876
4975	0.3443472452
4976	0.3443326582
4977	0.3443136404
4978	0.3443005662
4979	0.3442854868
4980	0.3442756101
4981	0.3442744752
4982	0.3442652104
4983	0.3442485072
4984	0.3442387887
4985	0.344232141
4986	0.3442217104
4987	0.3442054874
4988	0.3441952166
4989	0.3441768898
4990	0.3441602872
4991	0.3441484232
4992	0.3441237251
4993	0.3441125529
4994	0.3440841771
4995	0.3440728306
4996	0.3440618339
4997	0.3440440765
4998	0.3440392997
4999	0.3440321268
